campaign,format,asset_type,path,width,height
01-lancement-tvf,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/01-lancement-tvf.jpg,1080,1080
01-lancement-tvf,instagram-post,svg,marketing/social-visuals/instagram/post/svg/01-lancement-tvf.svg,1080,1080
01-lancement-tvf,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/01-lancement-tvf.jpg,1080,1920
01-lancement-tvf,instagram-story,svg,marketing/social-visuals/instagram/story/svg/01-lancement-tvf.svg,1080,1920
01-lancement-tvf,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/01-lancement-tvf.jpg,1080,1920
01-lancement-tvf,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/01-lancement-tvf.svg,1080,1920
01-lancement-tvf,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/01-lancement-tvf.jpg,1200,630
01-lancement-tvf,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/01-lancement-tvf.svg,1200,630
01-lancement-tvf,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/01-lancement-tvf.jpg,1200,627
01-lancement-tvf,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/01-lancement-tvf.svg,1200,627
01-lancement-tvf,x-post,jpg,marketing/social-visuals/x/post/jpg/01-lancement-tvf.jpg,1600,900
01-lancement-tvf,x-post,svg,marketing/social-visuals/x/post/svg/01-lancement-tvf.svg,1600,900
01-lancement-tvf,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/01-lancement-tvf.jpg,1080,1920
01-lancement-tvf,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/01-lancement-tvf.svg,1080,1920
01-lancement-tvf,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/01-lancement-tvf.jpg,1080,1080
01-lancement-tvf,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/01-lancement-tvf.svg,1080,1080
01-lancement-tvf,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/01-lancement-tvf.jpg,1080,1920
01-lancement-tvf,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/01-lancement-tvf.svg,1080,1920
01-lancement-tvf,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/01-lancement-tvf/jpg/slide-01.jpg,1080,1080
01-lancement-tvf,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/01-lancement-tvf/svg/slide-01.svg,1080,1080
01-lancement-tvf,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/01-lancement-tvf/jpg/slide-02.jpg,1080,1080
01-lancement-tvf,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/01-lancement-tvf/svg/slide-02.svg,1080,1080
01-lancement-tvf,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/01-lancement-tvf/jpg/slide-03.jpg,1080,1080
01-lancement-tvf,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/01-lancement-tvf/svg/slide-03.svg,1080,1080
02-saint-etienne-pilote,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/02-saint-etienne-pilote.jpg,1080,1080
02-saint-etienne-pilote,instagram-post,svg,marketing/social-visuals/instagram/post/svg/02-saint-etienne-pilote.svg,1080,1080
02-saint-etienne-pilote,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/02-saint-etienne-pilote.jpg,1080,1920
02-saint-etienne-pilote,instagram-story,svg,marketing/social-visuals/instagram/story/svg/02-saint-etienne-pilote.svg,1080,1920
02-saint-etienne-pilote,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/02-saint-etienne-pilote.jpg,1080,1920
02-saint-etienne-pilote,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/02-saint-etienne-pilote.svg,1080,1920
02-saint-etienne-pilote,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/02-saint-etienne-pilote.jpg,1200,630
02-saint-etienne-pilote,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/02-saint-etienne-pilote.svg,1200,630
02-saint-etienne-pilote,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/02-saint-etienne-pilote.jpg,1200,627
02-saint-etienne-pilote,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/02-saint-etienne-pilote.svg,1200,627
02-saint-etienne-pilote,x-post,jpg,marketing/social-visuals/x/post/jpg/02-saint-etienne-pilote.jpg,1600,900
02-saint-etienne-pilote,x-post,svg,marketing/social-visuals/x/post/svg/02-saint-etienne-pilote.svg,1600,900
02-saint-etienne-pilote,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/02-saint-etienne-pilote.jpg,1080,1920
02-saint-etienne-pilote,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/02-saint-etienne-pilote.svg,1080,1920
02-saint-etienne-pilote,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/02-saint-etienne-pilote.jpg,1080,1080
02-saint-etienne-pilote,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/02-saint-etienne-pilote.svg,1080,1080
02-saint-etienne-pilote,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/02-saint-etienne-pilote.jpg,1080,1920
02-saint-etienne-pilote,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/02-saint-etienne-pilote.svg,1080,1920
02-saint-etienne-pilote,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/02-saint-etienne-pilote/jpg/slide-01.jpg,1080,1080
02-saint-etienne-pilote,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/02-saint-etienne-pilote/svg/slide-01.svg,1080,1080
02-saint-etienne-pilote,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/02-saint-etienne-pilote/jpg/slide-02.jpg,1080,1080
02-saint-etienne-pilote,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/02-saint-etienne-pilote/svg/slide-02.svg,1080,1080
02-saint-etienne-pilote,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/02-saint-etienne-pilote/jpg/slide-03.jpg,1080,1080
02-saint-etienne-pilote,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/02-saint-etienne-pilote/svg/slide-03.svg,1080,1080
03-signaler-lieu-vacant,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/03-signaler-lieu-vacant.jpg,1080,1080
03-signaler-lieu-vacant,instagram-post,svg,marketing/social-visuals/instagram/post/svg/03-signaler-lieu-vacant.svg,1080,1080
03-signaler-lieu-vacant,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/03-signaler-lieu-vacant.jpg,1080,1920
03-signaler-lieu-vacant,instagram-story,svg,marketing/social-visuals/instagram/story/svg/03-signaler-lieu-vacant.svg,1080,1920
03-signaler-lieu-vacant,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/03-signaler-lieu-vacant.jpg,1080,1920
03-signaler-lieu-vacant,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/03-signaler-lieu-vacant.svg,1080,1920
03-signaler-lieu-vacant,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/03-signaler-lieu-vacant.jpg,1200,630
03-signaler-lieu-vacant,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/03-signaler-lieu-vacant.svg,1200,630
03-signaler-lieu-vacant,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/03-signaler-lieu-vacant.jpg,1200,627
03-signaler-lieu-vacant,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/03-signaler-lieu-vacant.svg,1200,627
03-signaler-lieu-vacant,x-post,jpg,marketing/social-visuals/x/post/jpg/03-signaler-lieu-vacant.jpg,1600,900
03-signaler-lieu-vacant,x-post,svg,marketing/social-visuals/x/post/svg/03-signaler-lieu-vacant.svg,1600,900
03-signaler-lieu-vacant,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/03-signaler-lieu-vacant.jpg,1080,1920
03-signaler-lieu-vacant,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/03-signaler-lieu-vacant.svg,1080,1920
03-signaler-lieu-vacant,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/03-signaler-lieu-vacant.jpg,1080,1080
03-signaler-lieu-vacant,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/03-signaler-lieu-vacant.svg,1080,1080
03-signaler-lieu-vacant,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/03-signaler-lieu-vacant.jpg,1080,1920
03-signaler-lieu-vacant,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/03-signaler-lieu-vacant.svg,1080,1920
03-signaler-lieu-vacant,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/03-signaler-lieu-vacant/jpg/slide-01.jpg,1080,1080
03-signaler-lieu-vacant,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/03-signaler-lieu-vacant/svg/slide-01.svg,1080,1080
03-signaler-lieu-vacant,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/03-signaler-lieu-vacant/jpg/slide-02.jpg,1080,1080
03-signaler-lieu-vacant,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/03-signaler-lieu-vacant/svg/slide-02.svg,1080,1080
03-signaler-lieu-vacant,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/03-signaler-lieu-vacant/jpg/slide-03.jpg,1080,1080
03-signaler-lieu-vacant,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/03-signaler-lieu-vacant/svg/slide-03.svg,1080,1080
04-proposer-un-bien,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/04-proposer-un-bien.jpg,1080,1080
04-proposer-un-bien,instagram-post,svg,marketing/social-visuals/instagram/post/svg/04-proposer-un-bien.svg,1080,1080
04-proposer-un-bien,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/04-proposer-un-bien.jpg,1080,1920
04-proposer-un-bien,instagram-story,svg,marketing/social-visuals/instagram/story/svg/04-proposer-un-bien.svg,1080,1920
04-proposer-un-bien,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/04-proposer-un-bien.jpg,1080,1920
04-proposer-un-bien,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/04-proposer-un-bien.svg,1080,1920
04-proposer-un-bien,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/04-proposer-un-bien.jpg,1200,630
04-proposer-un-bien,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/04-proposer-un-bien.svg,1200,630
04-proposer-un-bien,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/04-proposer-un-bien.jpg,1200,627
04-proposer-un-bien,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/04-proposer-un-bien.svg,1200,627
04-proposer-un-bien,x-post,jpg,marketing/social-visuals/x/post/jpg/04-proposer-un-bien.jpg,1600,900
04-proposer-un-bien,x-post,svg,marketing/social-visuals/x/post/svg/04-proposer-un-bien.svg,1600,900
04-proposer-un-bien,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/04-proposer-un-bien.jpg,1080,1920
04-proposer-un-bien,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/04-proposer-un-bien.svg,1080,1920
04-proposer-un-bien,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/04-proposer-un-bien.jpg,1080,1080
04-proposer-un-bien,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/04-proposer-un-bien.svg,1080,1080
04-proposer-un-bien,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/04-proposer-un-bien.jpg,1080,1920
04-proposer-un-bien,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/04-proposer-un-bien.svg,1080,1920
04-proposer-un-bien,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/04-proposer-un-bien/jpg/slide-01.jpg,1080,1080
04-proposer-un-bien,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/04-proposer-un-bien/svg/slide-01.svg,1080,1080
04-proposer-un-bien,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/04-proposer-un-bien/jpg/slide-02.jpg,1080,1080
04-proposer-un-bien,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/04-proposer-un-bien/svg/slide-02.svg,1080,1080
04-proposer-un-bien,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/04-proposer-un-bien/jpg/slide-03.jpg,1080,1080
04-proposer-un-bien,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/04-proposer-un-bien/svg/slide-03.svg,1080,1080
05-banque-materiaux,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/05-banque-materiaux.jpg,1080,1080
05-banque-materiaux,instagram-post,svg,marketing/social-visuals/instagram/post/svg/05-banque-materiaux.svg,1080,1080
05-banque-materiaux,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/05-banque-materiaux.jpg,1080,1920
05-banque-materiaux,instagram-story,svg,marketing/social-visuals/instagram/story/svg/05-banque-materiaux.svg,1080,1920
05-banque-materiaux,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/05-banque-materiaux.jpg,1080,1920
05-banque-materiaux,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/05-banque-materiaux.svg,1080,1920
05-banque-materiaux,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/05-banque-materiaux.jpg,1200,630
05-banque-materiaux,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/05-banque-materiaux.svg,1200,630
05-banque-materiaux,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/05-banque-materiaux.jpg,1200,627
05-banque-materiaux,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/05-banque-materiaux.svg,1200,627
05-banque-materiaux,x-post,jpg,marketing/social-visuals/x/post/jpg/05-banque-materiaux.jpg,1600,900
05-banque-materiaux,x-post,svg,marketing/social-visuals/x/post/svg/05-banque-materiaux.svg,1600,900
05-banque-materiaux,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/05-banque-materiaux.jpg,1080,1920
05-banque-materiaux,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/05-banque-materiaux.svg,1080,1920
05-banque-materiaux,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/05-banque-materiaux.jpg,1080,1080
05-banque-materiaux,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/05-banque-materiaux.svg,1080,1080
